52	BASH	Let's start with opening statements.
53	BASH	You will each receive one minute.
54	BASH	Mayor Bill de Blasio, please begin.
55	DE BLASIO	To the working people of America, tonight I bring you a message of hope.
56	DE BLASIO	We can make change in this country.
57	DE BLASIO	I know from personal experience it can be done.
58	DE BLASIO	When I became the mayor of the nation's largest city, I set us on a path of bold change.
59	DE BLASIO	They said it couldn't be done, but we gave pre-K to every child for free.
60	DE BLASIO	We got rid of stop-and-frisk and we lowered crime.
61	DE BLASIO	We raised the minimum wage to $15 an hour.
62	DE BLASIO	Yes, it can be done.
63	DE BLASIO	Now, tonight we have to get to the heart and soul of who we are as Democrats.
64	DE BLASIO	There are good people on this stage, but there are real differences.
65	DE BLASIO	Joe Biden told wealthy donors that nothing fundamentally would change if he were president.
66	DE BLASIO	Kamala Harris said she's not trying to restructure society.
67	DE BLASIO	Well, I am.
68	DE BLASIO	For 40 years, working people have taken it on the chin in this country.
69	DE BLASIO	For 40 years, the rich have gotten richer and they've paid less and less in taxes.
70	DE BLASIO	It cannot go on this way.
71	DE BLASIO	When I'm president, we will even up the score and we will tax the hell out of the wealthy to make this a fairer country and to make sure it's a country that puts working people first.
72	SYSTEM	(OFF-MIKE)
73	BASH	Thank you, Mayor de Blasio.
74	BASH	Senator Michael Bennet?
75	BENNET	Thank you.
76	BENNET	Last week, I saw one of those Trump signs that says, "America, love it or leave it."
77	BENNET	And it was on the outside of a church.
78	BENNET	I love America.
79	BENNET	And I know we can make it better.
80	BENNET	Before coming to the Senate I ran (inaudible) school district where most of the kids live in poverty.
81	BENNET	Those kids have exactly the same hopes that I had.
82	BENNET	Their parents have exactly the same hopes for them that my parents had for me, and that Susan and I have for our three children.
83	BENNET	But for the last three years, we've been consumed by a president who frankly doesn't give a damn about your kids or mine.
84	BENNET	Mr. President; kids belong in classrooms, not cages.
85	SYSTEM	(APPLAUSE)
86	BENNET	And they deserve something better than a bully in the White House.
87	BENNET	Let's end this three ringed circus in Washington and make -- and let's make this election about reclaiming our future for our kids and our democracy.
88	BENNET	Empty promises won't beat Donald Trump, I can.
89	BASH	Governor Jay Inslee.
90	INSLEE	Good evening.
91	INSLEE	I'm Jay Inslee.
92	INSLEE	I am running for president because the people in this room and the democrats watching tonight are the last best hope for humanity on this planet.
93	INSLEE	If -- if we make defeating the climate crisis the top priority of the United States, we will have a fighting chance to save ourselves and our children's future.
94	INSLEE	It has to be our top priority.
95	INSLEE	My plan is one of national mobilization, quickly bringing 100 percent clean energy to Americans, creating 8 million good union jobs.
96	INSLEE	This is a big, bold, ambitious plan for clean energy for a big bold ambitious nation.
97	INSLEE	Middle ground approaches are not enough.
98	INSLEE	We must confront the fossil fuel industry.
99	INSLEE	I've been working on this for 25 years.
100	INSLEE	And now we know this, we are at tipping point and whether we shrink from this challenge or rise to it is the vital question of our time.
101	INSLEE	We democrats believe we can still do big things in this nation.
102	INSLEE	We can defeat the climate crisis.
103	INSLEE	Let's get to work.
104	SYSTEM	(APPLAUSE)
105	BASH	Senator Kirsten Gillibrand.
106	GILLIBRAND	My grandmother taught me that nothing's impossible.
107	GILLIBRAND	She spent two generations organizing women in upstate New York.
108	GILLIBRAND	My mother taught me nothing's impossible.
109	GILLIBRAND	She was one of only three women in her law school class and worked with gay couples for basic rights.
110	GILLIBRAND	If you want to get something done, just tell me it's impossible.
111	GILLIBRAND	As a freshman senator I was told you couldn't repeal Don't Ask, Don't Tell.
112	GILLIBRAND	Even members of my own party told me it wasn't convenient.
113	GILLIBRAND	When are civil rights ever convenient?
114	GILLIBRAND	We stood up to the Pentagon and we got it done.
115	GILLIBRAND	Not impossible.
116	GILLIBRAND	10 years ago I was told you couldn't pass healthcare for our 9/11 first responders, those heroes who raced up the towers when others were coming down.
117	GILLIBRAND	Even when Congress turned its back on them, we kept fighting.
118	GILLIBRAND	Just last week we made the 9/11 health bill permanent.
119	SYSTEM	(APPLAUSE)
120	GILLIBRAND	Beating Donald Trump definitely not impossible.
121	GILLIBRAND	We need a nominee who will take on the big fights and win.
122	GILLIBRAND	We need a nominee who doesn't know the meaning of impossible.
123	BASH	Congresswoman Tulsi Gabbard.
124	SYSTEM	(APPLAUSE)
125	GABBARD	I love our country.
126	GABBARD	It's why I enlisted after 9/11, why I've served as a soldier for over 16 years, deployed twice to the Middle East, and serve in Congress now for almost seven years.
127	GABBARD	I know what patriotism is and I've known many great patriots throughout my life.
128	GABBARD	And let me tell you this, Donald Trump is not behaving like a patriot.
129	GABBARD	As president I will bring this spirit of real patriotism to the White House, serving the interest of all Americans, not just the rich and powerful.
130	GABBARD	I'll fight for our rights and freedoms of all Americans, upholding these principles in our constitution upon which our country was founded, fighting for justice and equality for all.
131	GABBARD	Fighting for every single American regardless of race or religion as we strive towards that more perfect union.
132	GABBARD	And as president I'll bring this unifying spirit of love for country and the soldier's values of service above self to the White House, truly leading a government of by and for the people.
133	BASH	Secretary Julian Castro.
134	CASTRO	Thank you, Dana, and good evening.
135	CASTRO	You know, just a few days ago we were reminded and inspired by our fellow Americans in Puerto that public service is not fundamentally about any of us; it's about you and your family.
136	CASTRO	I want you to know that, if I'm elected president, that I will work hard every single day so that you and your family can have good health care when you need it, so that your children and grandchildren can get a good education so that they can reach their dreams and that you can have good job opportunities, whether you live here in a big city like Detroit or in a small town in our country.
137	CASTRO	I know we have a wonderful, special nation but that too many people are struggling.
138	CASTRO	And I know what that's like, too.
139	CASTRO	You know, I grew up with a single mom in a poor neighborhood.
140	CASTRO	But like many of you, I don't want to make America anything again.
141	CASTRO	I don't want us to go backward.
142	CASTRO	We're not going back to the past.
143	CASTRO	We're not going back where we came from.
144	CASTRO	We're going to move forward.
145	CASTRO	We're going to make America better than it's ever been in the years to come.
146	CASTRO	Let's do that together.
147	SYSTEM	(APPLAUSE)
148	BASH	Andrew Yang?
149	YANG	If you've heard anything about me and my campaign, you've heard that someone is running for president who wants to give every American $1,000 a month.
150	YANG	I know this may sound like a gimmick, but this is a deeply American idea, from Thomas Paine to Martin Luther King to today.
151	YANG	Let me tell you why we need to do it and how we pay for it.
152	YANG	Why do we need to do it?
153	YANG	We already automated away millions of manufacturing jobs, and chances are your job can be next.
154	YANG	If you don't believe me, just ask an auto worker here in Detroit.
155	YANG	How do we pay for it?
156	YANG	Raise your hand in the crowd if you've seen stores closing where you live.
157	YANG	It is not just you.
158	YANG	Amazon is closing 30 percent of America's stores and malls and paying zero in taxes while doing it.
159	YANG	We need to do the opposite of much of what we're doing right now, and the opposite of Donald Trump is an Asian man who likes math.
160	SYSTEM	(APPLAUSE)
161	YANG	So let me share the math.
162	YANG	A thousand dollars a month for every adult would be $461 million every month, right here in Detroit alone.
163	YANG	The automation of our jobs is the central challenge facing us today.
164	YANG	It is why Donald Trump is our president, and any politician not addressing it is failing the American people.
165	SYSTEM	(APPLAUSE)
166	BASH	Senator Cory Booker?
167	BOOKER	Thank you, Dana.
168	BOOKER	Last week the president of the United States attacked an American city, calling it "a disgusting, rat-infested rodent mess."
169	SYSTEM	(inaudible)
170	BOOKER	We need a nation that understands that this tired old language, the...
171	SYSTEM	(chanting) (ph)
172	LEMON	Stand by, Senator.
173	SYSTEM	(chanting) (ph)
174	BOOKER	I will stand by.
175	SYSTEM	(chanting) (ph)
176	LEMON	Please stand by.
177	SYSTEM	(chanting) (ph)
178	SYSTEM	(APPLAUSE)
179	LEMON	Please, continue, Senator.
180	BOOKER	Thank you very much.
181	BOOKER	Donald Trump, from Charleston to Baltimore to even the border, is using the tired, old language of demagogues, of fear-mongers, of racists, to try to divide our country against itself.
182	BOOKER	We know who Donald Trump is, but in this election, the question is who are we as a people?
183	BOOKER	We have serious problems in America.
184	BOOKER	We have deep wounds and seriously deeply rooted challenges.
185	BOOKER	We desperately need to heal as a nation and move forward.
186	BOOKER	Because we know in this country that our fates are united, that we have a common destiny.
187	BOOKER	The call of this election is the call to unite in common cause and common purpose.
188	BOOKER	That's how we will beat Donald Trump.
189	BOOKER	That's how I will beat Donald Trump.
190	BOOKER	And as your president, that's how I will govern and move us forward together.
191	SYSTEM	(APPLAUSE)
192	BASH	Senator Kamala Harris?
193	HARRIS	This is an inflection moment in the history of our country.
194	HARRIS	I think we all know that.
195	HARRIS	This is a moment in time that is requiring us each as individuals and collectively to look in a mirror and ask a question, that question being "Who are we?"
196	HARRIS	And I think most of us know that part of the answer to that question is we are better than this.
197	HARRIS	So this then becomes a moment that we must fight for the best of who we are.
198	HARRIS	And fight, of course, we will.
199	HARRIS	And this is not a new fight for us as Americans.
200	HARRIS	We have always been prepared to fight for our ideals.
201	HARRIS	We have always been a nation that fights for the best of who we are.
202	HARRIS	And I'll tell you, I come from fighters.
203	HARRIS	My parents met when they were active in the civil rights movement.
204	HARRIS	My sister, Maya, and I joke we grew up surrounded by a bunch of adults who spent full time marching and shouting about this thing called justice.
205	HARRIS	And I am prepared to march with you, to fight with you for the best of who we are and to successfully prosecute the case of four more years of Donald Trump, and against him.
206	SYSTEM	(APPLAUSE)
207	BASH	Vice President Joe Biden.
208	BIDEN	Tonight, I think Democrats are expecting some engagement here.
209	BIDEN	And I expect we'll get it.
210	BIDEN	I'm running for president to restore the soul of this country.
211	BIDEN	You know, we have a president, as everybody has acknowledged here, every day is ripping at the social fabric of this country, but no one man has the capacity to rip that apart.
212	BIDEN	It's too strong.
213	BIDEN	We're too good.
214	BIDEN	Just look at this stage, made up of very diverse people from diverse backgrounds, went on to be mayors, senators, governors, congresswomen, members of the cabinet, and, yes, even a vice president.
215	BIDEN	Mr. President, this is America.
216	BIDEN	And we are stronger and great because of this diversity, Mr. President, not in spite of it, Mr. President.
217	SYSTEM	(APPLAUSE)
218	So, Mr. President, let's get something straight	We love it.
219	So, Mr. President, let's get something straight	We are not leaving it.
220	So, Mr. President, let's get something straight	We are here to stay.
221	So, Mr. President, let's get something straight	And we're certainly not going to leave it to you.
222	SYSTEM	(APPLAUSE)
223	BASH	Thank you, Vice President Biden.
224	BASH	I want to start the debate with one of the top priorities for Democratic voters, and that is health care.
225	BASH	Senator Harris, this week you released a new health care plan which would preserve private insurance and take 10 years to phase in.
226	BASH	Vice President Biden's campaign calls your plan, quote, "a have-it-every-which-way approach" and says it's just part of a confusing pattern of equivocating about your health care stance.
227	BASH	What do you say to that?
228	HARRIS	Well, they're probably confused because they've not read it.
229	HARRIS	But the reality is that I have been spending time in this campaign listening to American families, listening to experts, listening to health care providers, and what I came away with is a very clear understanding that I needed to create a plan that was responsive to the needs of the American people, responsive to their needs understanding that insurance companies have been jacking up the prices for far too long, that American families have to be held down by deductibles and co-pays and premiums that can cause them bankruptcy.
230	HARRIS	I listened to the American families who said four years is just not enough to transition into this new plan, so I devised a plan where it's going to be 10 years of a transition.
231	HARRIS	I listened to American families who said I want an option that will be under your Medicare system that allows a private plan.
232	HARRIS	So I designed a plan where, yes, responsive to the needs of American families, there will be a public plan, under my plan for Medicare, and a private plan, under my plan for Medicare.
233	Because the bottom line is this	We must agree that access to health care must be a right and not just a privilege of those who can afford it.
234	Because the bottom line is this	And in America today, far too many people -- in fact, 30 million people -- are going without access to health care.
235	BASH	Thank you, Senator.
236	BASH	Thank you, Senator Harris.
237	BASH	Vice President Biden, your response.
238	BIDEN	Well, my response is that the senator has had several plans so far.
239	BIDEN	And any time someone tells you you're going to get something good in 10 years, you should wonder why it takes 10 years.
240	BIDEN	If you noticed, there is no talk about the fact that the plan in 10 years will cost $3 trillion.
241	BIDEN	You will lose your employer-based insurance.
242	BIDEN	And in fact, you know, this is the single most important issue facing the public.
243	BIDEN	And to be very blunt and to be very straightforward, you can't beat President Trump with double-talk on this plan.
244	BASH	Your response, Senator Harris?
245	HARRIS	Absolutely.
246	HARRIS	Unfortunately, Vice President Biden, you're just simply inaccurate in what you're describing.
247	HARRIS	The reality is that our plan will bring health care to all Americans under a Medicare for All system.
248	HARRIS	Our plan will allow people to start signing up on the first day.
249	HARRIS	Babies will be born into our plan, and right now, 4 million babies almost are born every day in America -- or every year in America.
250	HARRIS	Under our plan, we will ensure that everyone has access to health care.
251	HARRIS	Your plan, by contrast, leaves out almost 10 million Americans.
252	HARRIS	So I think that you should really think about what you're saying, but be reflective and understand that the people of America want access to health care and do not want cost to be their barrier to getting it.
253	BASH	Senator Harris, thank you.
254	BASH	Vice President Biden, your response?
255	BIDEN	The plan, no matter how you cut it, costs $3 trillion when it is, in fact, employed, number one.
256	BIDEN	Ten years from now, after two terms of the senator being president, after her time.
257	BIDEN	Secondly, it will require middle-class taxes to go up, not down.
258	BIDEN	Thirdly, it will eliminate employer-based insurance.
259	BIDEN	And fourthly, what happens in the meantime?
260	HARRIS	I'd like to respond.
261	HARRIS	First of all, the cost of doing nothing is far too expensive.
262	HARRIS	Second, we are now paying $3 trillion a year for health care in America.
263	HARRIS	Over the next 10 years, it's probably going to be $6 trillion.
264	HARRIS	We must act.
265	HARRIS	My plan is about immediately allowing people to sign up and get into coverage.
266	HARRIS	Right now in America, we have seniors, who every day -- millions of seniors are going into the Medicare system and they are getting full coverage and the kind of coverage they need.
267	HARRIS	All people should have access to health care.
268	HARRIS	And costs should not be their barrier.
269	BASH	Thank you, Senator Harris.
270	BASH	Mayor de Blasio, let's bring you in here.
271	BASH	What's your response?
272	DE BLASIO	Thank you.
273	DE BLASIO	I don't know what the vice president and the senator are talking about.
274	DE BLASIO	The folks I talk to about health insurance say that their health insurance isn't working for them.
275	DE BLASIO	There's tens of millions of Americans who don't even have health insurance, tens of millions more who have health insurance they can barely make work because of the co-pays, the deductibles, the premiums, the out-of-pocket expenses.
276	DE BLASIO	There's this mythology that somehow all of these folks are in love with their insurance in America.
277	DE BLASIO	What I hear from union members and from hard-working, middle-class people is they wish they had better insurance and they're angry at private insurance companies that skim all the profits off the top and make it impossible for everyday people to get coverage like mental care...
278	BASH	Thank you, Mr. Mayor.
279	DE BLASIO	... dental care, the things that would be full coverage for all Americans.
280	BASH	Thank you, Mr. Mayor.
281	BASH	Vice President Biden, you just heard Mayor de Blasio.
282	BASH	He said in the past that Democrats who wanted to keep the private insurance industry are defending a health care system that is not working.
283	BASH	What's your response?
284	BIDEN	My response is, Obamacare is working.
285	BIDEN	The way to build this and get to it immediately is to build on Obamacare.
286	BIDEN	Go back and do -- take back all the things that Trump took away, provide a public option, meaning every single person in America would be able to buy into that option if they didn't like their employer plan, or if they're on Medicaid, they'd automatically be in the plan.
287	BIDEN	It would take place immediately.
288	BIDEN	It would move quickly.
289	BIDEN	And it would insure the vast, vast, vast majority of Americans.
290	BIDEN	In the meantime, what happens?
291	BIDEN	Did anybody tell you how much their plans cost?
292	BIDEN	My plan costs $750 billion.
293	BIDEN	That's what it costs.
294	BIDEN	Not $30 trillion.
295	BASH	Thank you, Mr. Vice President.
296	BASH	Senator Gillibrand, you support Medicare for All.
297	BASH	How do you feel about Senator Harris continuing to call her health proposal Medicare for All, when it includes a far more significant role for private insurance than the bill you co-sponsored?
298	GILLIBRAND	I think for the viewers in the audience right now, they're at risk of losing the forest through the trees, because the truth is, health care in America should be a right.
299	GILLIBRAND	When I was a young mother and had Theo as an infant, he had an allergic reaction to eggs and his whole body turned red and puffy.
300	GILLIBRAND	I had to rush him to the emergency room.
301	GILLIBRAND	My heart is palpitating because I'm worried that his throat will close.
302	GILLIBRAND	I am not worried about not having an insurance card or a credit card in my wallet.
303	GILLIBRAND	I know whatever they're going to prescribe, whether it's an EpiPen or an inhaler, I can afford it.
304	GILLIBRAND	The truth about health care in America today is people can't afford it.
305	GILLIBRAND	They cannot afford -- and the insurance companies for these plans that rely on insurance companies, I'm sorry, they're for-profit companies.
306	GILLIBRAND	They have an obligation to their shareholders.
307	GILLIBRAND	They pay their CEO millions of dollars.
308	GILLIBRAND	They have to have quarterly profits.
309	GILLIBRAND	They have fat in the system that's real and it should be going to health care.
310	GILLIBRAND	So let's not lose the forest for the trees.
311	GILLIBRAND	And last, let's not forget what the Republicans are doing, because the truth is, the Republicans and Trump, their whole goal is to take away your health care.
312	BASH	Thank you.
313	GILLIBRAND	To make it harder for you to afford it, even if you have pre-existing conditions.
314	BASH	Thank you, Senator Gillibrand.
315	BASH	Senator Harris, your response?
316	SYSTEM	(APPLAUSE)
317	HARRIS	In response to Senator Biden about the Affordable Care Act, it is important that you understand that our Medicare for All plan has actually by the architect of the Obama Affordable Care Act been described as one of the most effective ways to bring health care to all.
318	HARRIS	Kathleen Sebelius has endorsed our plan as being something that will get us to where we need to go.
319	HARRIS	In terms of the point that Senator Gillibrand is raising, I couldn't agree more.
320	HARRIS	Senator Biden, your plan will keep and allow insurance companies to remain with status quo, doing business as usual, and that's going to be about jacking up co-pays, jacking up deductibles...
321	BASH	Thank you, Senator.
322	HARRIS	It will still be the situation that people going to an emergency room...
323	BASH	Thank you, Senator Harris.
324	BASH	Vice President Biden, your response?
325	HARRIS	... have to come out $5,000.
326	BIDEN	My plan makes a limit of co-pay to be $1,000, because we further support the -- the ability to buy into the Obamacare plan.
327	BIDEN	Secondly, the idea that this is somehow a bad idea, no one has to keep their private insurance, but they - if they like their insurance, they should be able to keep it.
328	BIDEN	Nothing is demanded in my plan that there be private insurance.
329	BIDEN	It says, if the 160 million who have it say they like their employer insurance, they should have a right to have it.
330	BIDEN	If they don't, they can buy into the Biden plan, which is Obamacare with -
331	BASH	Thank you, Mr. Vice President.
332	BASH	Thank you.
333	BASH	Senator Booker, let me bring you in here.
334	BASH	You say you support Medicare for All.
335	BASH	You also say you are not going to pull private health insurance from more than 150 million Americans in exchange for a government plan, but that's what Medicare for All would do.
336	BASH	So how do you square that?
337	BOOKER	Well, first of all, let me just say, that the person that's enjoying this debate most right now is Donald Trump, as we pit Democrats against each other, while he is working right now to take away Americans' healthcare.
338	BOOKER	There is a court case working through the system that's going to gut the Affordable Care Act and actually gut protections on preexisting conditions.
339	BOOKER	And so, I was raised by two civil rights parents who told me, always keep your eyes on the prize.
340	BOOKER	And that is that in the United States of America, every Democrat should stand with the belief that everyone should have access to healthcare, that it's a human right.
341	BOOKER	And how we get there, it has to be to end this broken system, because we are on our way, just a handful of years of literally spending 20 percent of our economy, one out of every $5 spent on healthcare.
342	BOOKER	And we spend more than every other nation, on everything from MRIs to insulin drugs, multiple mores than other countries - multiple more than other countries.
343	BOOKER	And so, do you want to know what I'm going to do?
344	BOOKER	I'm going to work to get us to a point where Medicare for All - where everyone is covered.
345	BOOKER	But this pitting against progressives against moderates, saying one is unrealistic and the other doesn't care enough, that to me is dividing our party and demoralizing us in face of the real enemy here.
346	BOOKER	And I'm -
347	BASH	Thank you, Senator.
348	SYSTEM	(APPLAUSE)
349	BOOKER	- going to keep fighting for that.
350	BASH	Congressman Gabbard, what's your response?
351	GABBARD	The reality is right now, we don't have a healthcare system.
352	GABBARD	We have a sick care system, and there are far too many people in this country who are sick and unable to get the care that they need because they cannot afford it.
353	GABBARD	So the core of this problem is the fact that big insurance companies and big pharmaceutical companies who've been profiting off the backs of sick people have had a seat at the table, writing this legislation.
354	GABBARD	Now, Kamala Harris just talked about Kathleen Sebelius who helped write her bill.
355	GABBARD	This just pointed to the fatal flaw in her proposal.
356	GABBARD	Sebelius works for Medicare Advantage, a private insurance company who will stand to profit under her plan.
357	GABBARD	If we're seeking to really reform our healthcare system, we've got to shut out big insurance and big pharma out of the drafting process so they cannot continue to profit off the backs of the sick people in this country who are searching and in desperate need of care.
358	BASH	Senior Harris, your response?
359	SYSTEM	(APPLAUSE)
360	HARRIS	Well, unfortunately, Representative Gabbard got it wrong.
361	HARRIS	Kathleen Sebelius did not write my plan; she endorsed it as being one of the plans that is the best to get us to a place where everyone is going to have access to healthcare in America.
362	HARRIS	And when we talk about this again, I'm going to back to Vice President Biden, because your plan does not cover everyone in America.
363	HARRIS	By your staffs and your own definition, 10 million people - as many as 10 million people will not have access to healthcare.
364	HARRIS	And in 2019 in America, for a Democrat to be running for president with a plan that does not cover everyone, I think is without excuse.
365	HARRIS	Our plan covers everyone -
366	BASH	Thank you, Senator.
367	HARRIS	- and gives people choice
368	BASH	Thank you, Senator.
369	BASH	Vice President Biden, your response?
370	BIDEN	My plan does - will cover everyone, number one.
371	BIDEN	Number two, the fact is that my plan also calls for controlling drug prices.
372	BIDEN	The biopharma is now where things are going to go.
373	BIDEN	It's no longer chemicals.
374	BIDEN	It's about all these breakthroughs that we have, with the whole (ph) - excuse me, immune system.
375	BIDEN	And what we have to do now is we have to have a form that sits in HHS and says, as you develop a drug, you got to come to us and decide what you can sell it for.
376	BIDEN	We will set the price.
377	BIDEN	And secondly, it says that you cannot raise that price beyond the cost of inflation from this point on.
378	TAPPER	Thank you, Mr. Vice President.
379	TAPPER	I want to bring in Senator Bennet.
380	TAPPER	Last night, on this stage, one of your democratic rivals suggested that running on Medicare for All would get Donald Trump reelected.
381	BENNET	I agree that it makes it much more likely.
382	BENNET	Unlike others on this stage, I've been crystal clear of where I've been for a decade, through two tough races in Colorado.
383	BENNET	I believe we should finish the job we started with the Affordable Care Act with a public option that gives everybody in this audience the chance to pick for their family, whether they want private insurance or public insurance.
384	BENNET	It requires the drug companies to be negotiated with by Medicare and it provides competition.
385	BENNET	That is totally different from the plan that Senator Warren and Senator Sanders and Senator Harris have proposed, which would make illegal employer based health insurance in this country and massively raise taxes on the middle class to the tune of $30 trillion.
386	BENNET	As Joe Biden said, we don't need to do that.
387	BENNET	It doesn't make sense for us to take away insurance from half the people in this room and -- and put huge taxes on almost everybody in this room when we pass a public option, trust the American people to make the right decision, and have universal healthcare in this country in two years, not 10 years.
388	TAPPER	Thank you, Senator.
389	TAPPER	Secretary Castro, I want to bring you in ...
390	HARRIS	I -- I need to respond.
391	TAPPER	Your response.
392	TAPPER	I'll come to you right after Secretary Castro.
393	TAPPER	Secretary Castro.
394	CASTRO	Well, I know that this is something very personal for all Americans.
395	CASTRO	You know I grew up with a grandmother that had diabetes and I watched as her condition got worse and worse.
396	CASTRO	That whole time she had Medicare.
397	CASTRO	I want to strengthen Medicare for the people who are on it and then expand it to anybody who wants it.
398	CASTRO	I also believe thought that if somebody has a private health insurance plan that is strong that they want to hold on to that they should be able to do that.
399	CASTRO	What I don't believe is that the profit motive of big pharma or big insurance companies should ever determine, in our great nation, whether somebody gets healthcare or not.
400	TAPPER	Thank you, Secretary Castro.
401	TAPPER	Senator Harris, Senator Bennet had suggested that you support banning employer based health insurance.
402	TAPPER	Is that true?
403	HARRIS	Well first of all, with all due respect to my friend, Michael Bennet, my plan does not offer anything that is illegal.
404	HARRIS	What it does is it separates the employer from healthcare, meaning that where you work will not be a -- where -- the kind of healthcare you get will not be a function of where you work.
405	HARRIS	I have me met so many Americans who stick to a job that they do not like, where they are not prospering simply because they need the healthcare that that employer provides.
406	HARRIS	It's time that we separate employers from the kind of healthcare people get and under my plan; we do that as it relates to the insurance and the pharmaceutical companies ....
407	TAPPER	Thank you, Senator.
408	HARRIS	Who will not be called in and who will not be taken to task by Senator Biden or Senator Bennet's plan ...
409	TAPPER	Thank you, Senator.
410	HARRIS	We will do that.
411	TAPPER	Senator Bennet, I want to bring you back.
412	BENNET	Senator Harris is my friend as well, but I have to say if we can't admit -- if we can't admit tonight what's in the plan, which is banning employer based insurance, we're not going to be able to admit that when Donald Trump is accusing democrats of doing that as well.
413	BENNET	We need to be honest about what's in this plan.
414	BENNET	It bans employer based insurance and taxes the middle class to the tune of $30 trillion.
415	BENNET	Do you know how much that is?
416	BENNET	That is 70 percent of what the government will collect in taxes over the next 10 years.
417	TAPPER	Thank you, Senator.
418	BENNET	We don't need to do that.
419	SYSTEM	(CROSSTALK)
420	BENNET	We can have a public option to have universal healthcare in this country.
421	TAPPER	I do want to bring in Senator Harris because he just suggested you were not being honest.
422	HARRIS	He -- we cannot keep with the republican talking points on this.
423	HARRIS	You got to stop.
424	HARRIS	The reality is that - what -- under my Medicare for All plan, yes, employers are not going to be able to dictate the kind of healthcare that their employees get.
425	HARRIS	They will be able to make that decision.
426	HARRIS	Private insurance companies and private carriers, if they comply by our rules and play by our rules, will be able to offer those employees healthcare coverage under a private Medicare plan or they can have the option of a public Medicare plan.
427	HARRIS	But it is misleading to suggest that employees want what their employer is offering only.
428	HARRIS	They want choice and my plan gives that to them.
429	TAPPER	Thank.
430	TAPPER	Thank you, Senator.
431	TAPPER	Governor Inslee, I want to bring you in.
432	TAPPER	You recently signed a public option into law, which allows Washington State residents to purchase a state backed plan if they want to.
433	TAPPER	But this may only save families in Washington State as little as 5 percent off premiums.
434	TAPPER	Is 5 percent really the kind of relief that the American people need?
435	INSLEE	No, we need universal coverage.
436	INSLEE	And I'm proud of our state that has done less squabbling and actually getting things done.
437	INSLEE	And I am proud that we are the first state to offer a publically sanctioned offer of healthcare to our citizens.
438	INSLEE	I'm also proud that we didn't stop there.
439	INSLEE	We're also the first state that has taken care of our elders, our seniors.
440	INSLEE	We have a looming retirement wave coming up.
