79	Donald Trump	But then it was just talk.
80	Donald Trump	Remember?
81	Donald Trump	When I came, I was campaigning.
82	Donald Trump	What did you know?
83	Donald Trump	I mean, it was another, "Can you believe politicians?"
84	Donald Trump	I'm a politician.
85	Donald Trump	I guess.
86	Donald Trump	I have to say.
87	Donald Trump	Am I a politician?
88	Donald Trump	But I said things.
89	Donald Trump	And we overperformed, let's put it that way.
90	Donald Trump	We overperformed.
91	Donald Trump	And West Virginia's very happy, and that coal is coming back and our miners are working again, folks.
92	Donald Trump	They're working again.
93	Donald Trump	After years of rebuilding other countries, we are finally rebuilding our country.
94	Donald Trump	And as you know very well, because you look at your wallet, Republicans passed a massive tax cut for working families, and we will soon follow it up with another 10 percent tax cut for the middle class.
95	Donald Trump	We've ended the war on beautiful, clean coal and we're putting our coal miners back to work.
96	Donald Trump	That you know better than anybody.
97	Donald Trump	Remember when my opponent in the last race went to another state about four weeks before she got to West Virginia?
98	Donald Trump	And she was bragging, how she was going to put the coal miners out of work?
99	Donald Trump	Remember that?
100	Donald Trump	Remember that?
101	Donald Trump	And I said, "You know?
102	Donald Trump	I don't think this is going to play well in four weeks."
103	Donald Trump	She was in a non-coal state, talking about how she was going to put the coal business out of business.
104	Donald Trump	That didn't work.
105	Donald Trump	It's doing great.
106	Donald Trump	And countries are buying our coal, and Asia now, you see what's happening?
107	Donald Trump	Asia's buying massive amounts.
108	Donald Trump	And you're back in business, folks.
109	Donald Trump	You're back in business.
110	Donald Trump	You wouldn't have been in business for another 12 months.
111	Donald Trump	You were going to be out of business in 12 months.
112	Donald Trump	You couldn't have -- you couldn't have sustained it.
113	Donald Trump	I'm telling you, the timing was perfect.
114	Donald Trump	Don't ever wait that long.
115	Donald Trump	You were ready.
116	Donald Trump	You were ready to go over the cliff.
117	Donald Trump	That wasn't good.
118	Donald Trump	But you're back in business.
119	Donald Trump	Your miners are back.
120	Donald Trump	And last year, our coal export skyrocketed by 65 percent.
121	Donald Trump	Pretty amazing.
122	Donald Trump	Under Republican leadership, America is booming.
123	Donald Trump	America is thriving.
124	Donald Trump	And America is winning.
125	Donald Trump	Winning like never before, because we are finally putting America first.
126	Donald Trump	It's been a long time.
127	Donald Trump	But if Chuck Schumer -- cryin' Chuck -- and Nancy Pelosi... and the legendary Maxine Waters... take power, they will try to erase our gains and eradicate our progress.
128	Donald Trump	That's what's going to happen.
129	Donald Trump	They're going to work hard, and we will be fighting.
130	Donald Trump	Oh, it will be -- it will be ridiculous, frankly.
131	Donald Trump	It'll be bad for our country.
132	Donald Trump	The Democrats -- and it could happen.
133	Donald Trump	Could happen.
134	Donald Trump	We're doing very well, and we're doing really well in the Senate.
135	Donald Trump	But it could happen.
136	Donald Trump	And you know what you do?
137	Donald Trump	My whole life.
138	Donald Trump	You know what I say?
139	Donald Trump	Don't worry about it, I'll just figure it out.
140	Donald Trump	Does that make sense?
141	Donald Trump	I'll just figure it out.
142	Donald Trump	The Democrats want to raise your taxes, restore job-killing regulations, shut down your coal mines -- and, by the way, they will shut down your coal mines.
143	Donald Trump	You know that.
144	Donald Trump	That's one thing I can guarantee.
145	Donald Trump	We can talk about taxes, and I'll be here, veto, veto, veto.
146	Donald Trump	But they ultimately want to raise your taxes very substantially.
147	Donald Trump	But I can tell you, they will shut down your coal mines.
148	Donald Trump	They want to take away your good health care, and essentially use socialism to turn America into Venezuela and Democrats want to totally open the borders.
149	Donald Trump	They have the caravans, let them in.
150	Donald Trump	Do you want to let them in?
151	Donald Trump	Does anybody want to let them in?
152	Donald Trump	I don't get it.
153	Donald Trump	Think of it -- you campaign on open borders and higher taxes.
154	Donald Trump	How the hell do you win that -- how do you win?
155	Donald Trump	You're right.
156	Donald Trump	Thank you, and we started the wall and built 1.6 billion and we have another 1.6 billion and then get another 1.6 billion.
157	Donald Trump	I want to build it all at one time, but wait till -- wait till you see -- go home and see tonight what our great military is doing on the border.
158	Donald Trump	Wait till you see.
159	Donald Trump	Go home and enjoy it.
160	Donald Trump	So the Democrats want to invite caravan after caravan and I don't know if you know -- you see the big caravan coming in?
161	Donald Trump	Three more are forming and you know what we give to these countries?
162	Donald Trump	Hundreds of millions of dollars to Honduras and to El Salvador, right?
163	Donald Trump	We have -- to others we give hundreds of millions of dollars.
164	Donald Trump	Do you know what they to give?
165	Donald Trump	Nothing -- nothing.
166	Donald Trump	They give us nothing.
167	Donald Trump	They give us nothing.
168	Donald Trump	That's going to be stopping, that's going to be stopping.
169	Donald Trump	But caravan after caravan is forming unvetted, illegal aliens trying to flood into our country on your dollar, over whelming your schools, depleting your resources, and endangering your community.
170	Donald Trump	Homeland Security has just confirmed that members of the lawless caravan, the one you've been watching, come from 20 different countries and influet among them criminals and gang members convicted of crimes ranging from armed robbery to sexual assault.
171	Donald Trump	And I don't know if you saw the one -- they interviewed him yesterday and he was asking for pardon.
172	Donald Trump	Didn't speak English and the nice young -- I guess reporter was saying oh, (inaudible) and what was it for?
173	Donald Trump	And essentially it was for murder who wants -- and he's in the caravan.
174	Donald Trump	This is what we have -- and you look -- you look at him, you look like nice, no, no murder, right?
175	Donald Trump	You saw that, good I hope you saw that.
176	Donald Trump	And then they gave me a hard time because I put it up on Twitter and they gave me a hard time.
177	Donald Trump	They said you shouldn't be doing that, that's not nice.
178	Donald Trump	And I say, all I'm doing is just telling the trust, what can I say.
179	Donald Trump	Republicans want strong borders, no drugs, no gangs, and no caravans.
180	Donald Trump	The choice in this election could not be more simple, a Republican Congress means more jobs and less crime.
181	Donald Trump	A Democrat Congress means more crime and less jobs.
182	Donald Trump	That's pretty good, that's nice and simple, doesn't get simpler than that.
183	Donald Trump	So this Tuesday you have to go out -- I know in West Virginia you tend to vote on Tuesday more so than I guess you could do the early thing, but everyone here likes to go out -- me too.
184	Donald Trump	There's something nice about its called Election Day.
185	Donald Trump	We're all old fashioned.
186	Donald Trump	That's why we get along.
187	Donald Trump	That's why we get along, but you have to go out on Tuesday and vote.
188	Donald Trump	And I'll tell you, Patrick's going to be fantastic.
189	Donald Trump	And you know what, he'll always vote for us.
190	Donald Trump	Not for me, for us.
191	Donald Trump	He'll always -- he's not going to be voting with Schumer or Pelosi and open borders and all the things that they want.
192	Donald Trump	And we're honored to be joined by a friend of mine who I just mentioned before because he is one great gentlemen.
193	Donald Trump	You know, he's a very, very successful man before he did this and he did it, and he made a mistake.
194	Donald Trump	He ran as a Democrat.
195	Donald Trump	And he didn't like it, and now he's a happy man and the Republican Party loves him.
196	Donald Trump	Big Jim Justice, your governor.
197	Donald Trump	Where is Jim?
198	Donald Trump	Thank you, Jim.
199	Donald Trump	Big Jim, you're doing a great job -- stay there, Jim.
200	Donald Trump	Just relax.
201	Donald Trump	Just relax.
202	Donald Trump	Just relax, but I'll tell you what, are you enjoying being governor, Jim?
203	Donald Trump	The people love you.
204	Donald Trump	65 percent up, coal exports, 65 and he works on it hard.
205	Donald Trump	Thank you, Jim for being here.
206	Donald Trump	Thanks for your support.
207	Donald Trump	We love -- we love our governor.
208	Donald Trump	Thank you, Jim.
209	Donald Trump	And another great friend of mine, somebody that has always been there, just always been there.
210	Donald Trump	And she is a fighter.
211	Donald Trump	She is very strong, tough but a great woman.
212	Donald Trump	He says Melania, that's true also.
213	Donald Trump	That's true, because surely I could say Melania too.
214	Donald Trump	Because she's been great.
215	Donald Trump	Great first lady, I will say that.
216	Donald Trump	And if you think it's easy being a first lady and married to me, it's not that easy.
217	Donald Trump	She's fantastic.
218	Donald Trump	But Senator Shelley Moore Capito, she was -- where is Shelley?
219	Donald Trump	Thanks, Shelley.
220	Donald Trump	Great job.
221	Donald Trump	Really a fantastic job, I appreciate it.
222	Donald Trump	Always there for us, always wanting to vote for West Virginia.
223	Donald Trump	Also joining us is Tim Armstead, who is running as you know for Supreme Court.
224	Donald Trump	A man who is highly respected and I just want to put a little word out, he's going for that extension.
225	Donald Trump	You know what an extension is, I guess you do a good job, you're supposed to be extended.
226	Donald Trump	And he has done so, Tim, wherever you may be -- where's Tim?
227	Donald Trump	Good luck, Tim.
228	Donald Trump	Good luck, Tim.
229	Donald Trump	Thank you.
230	Donald Trump	OK?
231	Donald Trump	And Jim specifically said you mind doing that, he's a good man, right?
232	Donald Trump	He is a good man.
233	Donald Trump	Thank you, good luck.
234	Donald Trump	Do you have any opposition -- any strong opposition?
235	Donald Trump	It's not strong, it's opposition but not strong.
236	Donald Trump	Nobody's going to beat you, Tim.
237	Donald Trump	Not after this anyway.
238	Donald Trump	Thank you, Tim.
239	Donald Trump	But I'm especially proud to introduce the next person who has really become (inaudible).
240	Donald Trump	And he's just -- he is a bundle of energy.
241	Donald Trump	He doesn't stop.
242	Donald Trump	You know, he's tied right now.
243	Donald Trump	They're tied in the polls, it's very close.
244	Donald Trump	It's very close.
245	Donald Trump	And I have to say, I like Joe.
246	Donald Trump	The problem is I'm just not going to get Joe's vote.
247	Donald Trump	I'm just not going to get it.
248	Donald Trump	I like him; he's a friend of mine.
249	Donald Trump	I'm just not going to get his vote.
250	Donald Trump	Even with Justice Kavanaugh, you know, I called Joe.
251	Donald Trump	I said, "Joe, do me a favor.
252	Donald Trump	I'd like you to vote."
253	Donald Trump	He said, "well, I may.
254	Donald Trump	I may."
255	Donald Trump	But no, but you got to vote before I win, not after we have the vote because it was a real question because nobody has ever been treated worse that Judge Brett Kavanaugh at the time now Justice Kavanaugh.
256	Donald Trump	Nobody, nobody.
257	Donald Trump	Get got blindsided like nobody ever got blindsided.
258	Donald Trump	What happened to him is disgraceful and what the Democrats did and the way they played that way a disgrace, right?
259	Donald Trump	A disgrace.
260	Donald Trump	And Joe said, "I'll think about it.
261	Donald Trump	I'll think about it."
262	Donald Trump	I said, "Joe, I don't want you to vote after we get the votes," because I didn't know we were going to have the votes without any Democrats.
263	Donald Trump	We didn't get one Democratic vote, so I said, "Joe, I need the vote like today."
264	Donald Trump	This was a few days before the vote.
265	Donald Trump	Well, let me think about it.
266	Donald Trump	Let me think about it.
267	Donald Trump	I want to wait to do it.
268	Donald Trump	OK, because there's nobody smoother than Joe, you understand.
269	Donald Trump	There's nobody smoother than Joe.
270	Donald Trump	And, no.
271	Donald Trump	He's much smoother than Schumer actually.
272	Donald Trump	Crying Chuck, right, right?
273	Donald Trump	When he wants something, he cries.
274	Donald Trump	But I've never seen him cry before, then he cried.
275	Donald Trump	But Joe said, "all right, let me think about it.
276	Donald Trump	Let me think about it."
277	Donald Trump	And then it came time to vote, and as you know we got the vote.
278	Donald Trump	And when that final vote was just coming out, Joe waited about one-tenth of one second.
279	Donald Trump	Now it means that Justice Kavanaugh was going to be Justice Kavanaugh, right?
280	Donald Trump	We had all the votes, so we didn't need Joe's vote.
281	Donald Trump	And he pressed that button.
282	Donald Trump	I think it was about one-eighth of one second after we had the final vote from Susan Collins, who did us a good job, good job.
283	Donald Trump	She did a good job.
284	Donald Trump	Really did.
285	Donald Trump	And it was really a tough period of time, but Joe -- I said, "Joe, that doesn't count."
286	Donald Trump	It doesn't count because if we would have needed the vote it was not going to happen.
287	Donald Trump	Does that make any sense?
288	Donald Trump	Do you guys understand that?
289	Donald Trump	I said, "Joe, do it before we have the vote.
290	Donald Trump	I think we've got the vote.
291	Donald Trump	Do it before we have the vote."
292	Donald Trump	And he said, "let me think.
293	Donald Trump	Let me think."
294	Donald Trump	And then when I spoke to him later he tried to say, "but I was watching for that one-eighth of a second.
295	Donald Trump	I was watching."
296	Donald Trump	But he didn't do it.
297	Donald Trump	He didn't do it.
298	Donald Trump	And I'll tell you what.
299	Donald Trump	Patrick Morrisey, I built up your coal business and it's going to get a lot better by the way.
300	Donald Trump	A lot.
301	Donald Trump	As much as you're doing and as good as you're doing, if you look at what's happening, if you look at other countries wanting our coal -- and I'll tell you, which buys a lot of coal from West Virginia.
302	Donald Trump	Do you know that?
303	Donald Trump	Vietnam -- I was with the Prime Minister and the president.
304	Donald Trump	You know, when you're with -- well, like when you're the President of the United States -I went to Vietnam, I went to various places in Asia -- but where you're the president here, you're not greeted by a president.
305	Donald Trump	You're greeted by a president and the Prime Minister.
306	Donald Trump	They have both.
307	Donald Trump	And they said they buy their coal now, because of me, from West Virginia.
308	Donald Trump	Well, that's good.
309	Donald Trump	But I -- something I didn't know -- I learned a lot since then.
310	Donald Trump	That was six months ago -- they said it is -- they've used coal for a long time.
311	Donald Trump	They said it's the finest coal in the world.
312	Donald Trump	It's the finest coal in the world.
313	Donald Trump	They have a lot of options, but they said it's the finest coal.
314	Donald Trump	I said, "good, if I'm never like around the people, which I expect to be a lot, I will explain that."
315	Donald Trump	But you -- do you understand?
316	Donald Trump	Do the miners know what I'm saying what I say that?
317	Donald Trump	The finest -- see, somebody like me coming from 5th Avenue.
318	Donald Trump	What the hell do I know about that?
319	Donald Trump	All I know is I want to put my miners back to work.
320	Donald Trump	And I know it works.
321	Donald Trump	And I know -- and I know for national security reasons -- another reason -- coal is something we have to have.
322	Donald Trump	We have to have.
323	Donald Trump	But they said it's the finest coal in the world.
324	Donald Trump	I thought that was great.
325	Donald Trump	Might as well tell you.
326	Donald Trump	Now I've told you and I don't feel guilty any longer.
327	Donald Trump	But I just want to introduce your next United States senator from West Virginia, Patrick Morrisey.
328	Donald Trump	Patrick, come on up.
329	Patrick Morrisey	Wow.
330	Patrick Morrisey	Isn't this president making West Virginia great again?
331	Patrick Morrisey	Thank you, Mr. President, for coming back again.
332	Patrick Morrisey	I have to tell you, last night I had a debate with Senator Joe Manchin.
333	Patrick Morrisey	And you know what he said?
334	Patrick Morrisey	He attacked -- he attacked me for supporting President Trump.
335	Patrick Morrisey	Well I will never apologize for defending President Trump, nor will I kneel to alter of Hillary Clinton, Chuck Schumer or Nancy Pelosi.
336	Patrick Morrisey	I ask for your vote today.
337	Patrick Morrisey	President Trump needs a staunch ally in the U.S. Senate.
338	Patrick Morrisey	I will be that ally.
339	Patrick Morrisey	But I need your vote.
340	Patrick Morrisey	I need your help.
341	Patrick Morrisey	Go online.
342	Patrick Morrisey	patrickmorrisey.com, volunteer, donate, help me defeat the Manchin Schumer ATM machine.
343	Patrick Morrisey	Mr. President, thank you for everything you've done for West Virginia.
344	Patrick Morrisey	You've been huge in our state and I look forward to winning and working with this president.
345	Patrick Morrisey	Thank you and god bless.
346	Donald Trump	What a good job that was.
347	Donald Trump	So I said how's Patrick Morrisey doing to some of my friends, two people that live here, they -- I said how's he doing.
348	Donald Trump	They said he is the Energizer bunny.
349	Donald Trump	He is all over the state.
350	Donald Trump	You know, sometimes you'll ask that question about candidates -- I won't mention names -- and how're they doing -- oh, they're lazy, they're not working.
351	Donald Trump	They're not working.
352	Donald Trump	Well they couldn't say that about me in 2016 because (inaudible).
353	Donald Trump	Even these people say he's got a lot of energy.
354	Donald Trump	This man has a lot of energy.
355	Donald Trump	And just finally on Joe, I have to say that he was all for Hillary Clinton.
356	Donald Trump	He was for Hillary Clinton.
357	Donald Trump	She was against coal, she was against the miners, she got no support in this state, and yet Joe was totally in her camp. So that sort of -- that sort of tells you -- you know, Patrick -- as your attorney general, Patrick --
358	SYSTEM	[Audience chants Lock her up]
359	Donald Trump	That's up to Patrick and he won't do that.
360	Donald Trump	Because he's just focused on one thing, becoming your next United States senator.
361	Donald Trump	That's what he's doing.
362	Donald Trump	But Patrick's been tough on crime and a fierce defender of the rule of law.
363	Donald Trump	And as your senator, he'll always be the tireless champion for the great people of this great state.
364	Donald Trump	He loves this state.
365	Donald Trump	And your vote on election day -- thank you very much.
366	Donald Trump	He's not my type, but I like him anyway, folks.
367	Donald Trump	He's a rough looking guy.
368	Donald Trump	But you're going to decide.
369	Donald Trump	And -- and everybody's watching West Virginia.
370	Donald Trump	Because you know, this was a race -- when it started I won by a lot.
371	Donald Trump	And -- and a lot of people said that this was not one that was going to happen.
372	Donald Trump	This was a while ago, and then Patrick came along and did unbelievably in the primary.
373	Donald Trump	He has won statewide a number of times so he's been -- he's been through it but he's won statewide.
374	Donald Trump	He knows your state as well as anybody I guess and a lot of people said well, I don't know.
375	Donald Trump	It's almost -- lets sort of focus on other states, which were also doing very well I have to say.
376	Donald Trump	And then all the sudden we see polls and it's tied -- it's in one case he's up a little bit, another case he's down a little bit but I mean its right there.
377	Donald Trump	Let's assume it's sided.
378	Donald Trump	It's going to be whoever gets the people going to the polls on Tuesday.
379	Donald Trump	The whole country is watching the great state of West Virginia.
380	Donald Trump	It's going to be a very exciting moment.
381	Donald Trump	They asked me -- the fake news media asks me recently, like a couple of days it will say, what race are you watching?
382	Donald Trump	Oh I'm watching Florida, I'm watching all of the red, but I said watch West Virginia.
383	Donald Trump	It's going to be very inter -- and they said what?
384	Donald Trump	I said watch West Virginia, the great place.
385	Donald Trump	So you're going to decide, maybe, which party controls the United States Senate.
386	Donald Trump	It's a very powerful love and a vote for Joe is a vote for Schumer.
387	Donald Trump	It's a vote for a majority leader who will be not good and we don't want to put anti coal -- these are anti coal people.
388	Donald Trump	We are -- they are anti coal people and they vote anti coal and frankly, that's what you're getting and if that's what you end up with it's your vote, not mine.
389	Donald Trump	Remember that, remember that.
390	Donald Trump	Joe will never be with us in terms of the vote, he'll be with us in a lot of ways.
391	Donald Trump	We'll go to dinner with him, we'll take him out, we like him but he's never going to vote for it so I just want you to remember that, ok?
392	Donald Trump	Ok, let's get on with it.
393	Donald Trump	Let's get on with it, let's get on with it.
394	Donald Trump	Patrick, I think if he ever voted against us I'll come back here, I'll say we're going to impeach him -- impeach, we will impeach Patrick.
395	Donald Trump	He'll never do it.
396	Donald Trump	He loves the people too much.
397	Donald Trump	He loves your industry too much.
398	Donald Trump	He understands the state too well.
399	Donald Trump	It's not going to happen.
400	Donald Trump	So if you don't want the Democrat mob like you saw in the Senate, vote for Patrick.
401	Donald Trump	Just vote for him.
402	Donald Trump	Finally, we're thrilled to be joined by the next member of Congress, a person who you really do like a lot I have to say, and she's doing well and I thought I'd just call her up for a second.
403	Donald Trump	Third district in West Virginia, Carol Miller, she's done a fantastic job, Carol.
404	Carol Miller	It is terrific to be up here sharing a stage with our great President.
405	Carol Miller	West Virginia loves President Trump.
406	Carol Miller	President Trump, thank you for all of the support you have given my campaign.
407	Carol Miller	I can't wait to be Congress to work with you.
408	Carol Miller	You can always count on me to put America first, fight for coal, grow our economy, protect Social Security and Medicare, embrace our veterans, and strengthen our borders.
409	Carol Miller	Mr. President, thank you so much for your commitment to West Virginia.
410	Carol Miller	God bless you and God bless our country.
411	Donald Trump	Thank you, Carol.
412	Donald Trump	Be careful.
413	SYSTEM	[Audience chats USA]
414	Donald Trump	So just to tell you that Carol is great on jobs, she loves our coal miners.
415	Donald Trump	You know that.
416	Donald Trump	She'll always support our vets.
417	Donald Trump	She's very strong on our vets.
418	Donald Trump	We love our vets.
419	Donald Trump	Our military and our law enforcement.
420	Donald Trump	And Carol's opponent is a radical left winger named Richard Ojeda.
421	Donald Trump	If you don't want to be saying the words Speaker Pelosi for the next two years, who will end your coal business, then you better vote for Carol Miller.
422	Donald Trump	Thank you, Carol.
423	Donald Trump	Thank you.
424	Donald Trump	Thank you, Carol.
425	Donald Trump	She's doing great.
426	Donald Trump	If Democrats gain power, they'll also be planning a takeover of American healthcare and that would be socialism, what they want to do.
427	Donald Trump	The Democrat plan would obliterate Medicare and eliminate Medicare Advantage for more than 121,000 West Virginia seniors who depend on it.
428	Donald Trump	Republicans will protect Medicare for our great seniors who earned it and by the way, who paid for it.
429	Donald Trump	Right?
430	Donald Trump	You paid for it.
431	Donald Trump	And Republicans will always protect patients with pre-existing conditions.
432	Donald Trump	We're all doing that.
433	Donald Trump	I listened to President Obama speak today.
434	Donald Trump	He had a very small crowd.
435	Donald Trump	I have to be honest with you.
436	Donald Trump	They don't tell you that.
437	Donald Trump	You know?
438	Donald Trump	They don't tell you that.
439	Donald Trump	We had -- in Houston we had the biggest thing you've ever seen and they were saying Donald Trump spoke today in front of a few thousand people.
440	Donald Trump	Few thousand?
441	Donald Trump	We had over 100,000 people that wanted to come.
442	Donald Trump	We had 22,000 people in the arena.
443	Donald Trump	We had thousands and thousands of people outside of the arena.
444	Donald Trump	Donald Trump spoke today in front of a crowd of a few thousand people.
445	Donald Trump	Can you believe it?
446	Donald Trump	It's called the fake news, folks.
447	Donald Trump	But I head President Obama speak today.
448	Donald Trump	I had to listen -- I was in the plane; I had nothing else to do.
449	Donald Trump	I heard him talk about telling the truth.
450	Donald Trump	He was talking about you have to tell the truth.
451	Donald Trump	And yet 28 times he said you can keep your doctor if you like your doctor.
452	Donald Trump	You can keep your plan if you like your plan.
453	Donald Trump	They were all lies.
454	Donald Trump	Over and over again you heard that.
455	Donald Trump	Just used it to pass a terrible healthcare plan that we are decimating strike by strike.
456	Donald Trump	You saw what happened to the individual mandate, the most unpopular part.
457	Donald Trump	And we actually had Obamacare killed except for one Republican vote and any Democrat -- one Democrat and we would have had it obliterated and you would have had great healthcare.
458	Donald Trump	But we're doing a lot to make it a lot better until we do get rid of it.
459	Donald Trump	Then I heard him talk about the freedom of the press.
460	Donald Trump	We have to maintain the press.
461	Donald Trump	We have to love those people.
462	Donald Trump	Love.
463	Donald Trump	Except that nobody was worse to the President Obama.
464	Donald Trump	Nobody.
465	Donald Trump	In fact, he even used, as I remember, the Justice Department to go after reporters.
466	Donald Trump	Remember?
467	Donald Trump	Remember?
468	Donald Trump	When he's talking about how I should be nice to the fake news.
469	Donald Trump	No thank you.
470	Donald Trump	And let's not forget President Obama's false promises about our trade deals.
471	Donald Trump	Just one.
472	Donald Trump	His administration promised that with South Korea we would create in a trade deal 70,000 jobs.
473	Donald Trump	But instead of that, it killed over 100,000 jobs in our country.
474	Donald Trump	It was a horrible deal, which by the way, I have totally renegotiated and made it a good deal.
475	Donald Trump	Lie after lie, broken promise after broken promise, that's what he did.
476	Donald Trump	Unlike President Obama, we live by a different moto.
477	Donald Trump	It's called promises made, promises kept.
478	Donald Trump	And we've done more than we ever said we would.
479	Donald Trump	We said we were going to do things and we've done a lot more and they will be the first to tell you tell.
480	Donald Trump	Democrats' plan -- that's right, the magic wand, right?
481	Donald Trump	Remember, he said you need a magic wand to produce manufacturing jobs.
482	Donald Trump	Well, we just hit almost 600,000.
483	Donald Trump	Democrats' plan to destroy healthcare, also includes raiding Medicare to fund benefits for illegal immigrants.
484	Donald Trump	I'm sure you don't mind that.
485	Donald Trump	As we speak, Democrats are openly encouraging millions of illegal aliens to violate our laws and to over run our borders.
486	Donald Trump	They want to sign illegal aliens up for free healthcare, free welfare, free education and the right to vote.
487	Donald Trump	Otherwise, they don't get much.
488	Donald Trump	Illegal immigration cost American tax payers more than $100 billion every single year, more than 20 times the entire state budget of the sate of West Virginia.
489	Donald Trump	We need to use our precious resources to help low income Americans who respect our laws, not caravans who break in to our country and break our laws.
490	Donald Trump	We don't want that.
491	Donald Trump	We don't want that, I'm sorry.
492	Donald Trump	Now, we don't mind if they come in, but they have to come in legally.
493	Donald Trump	Democrat immigration policies not only drain our treasury, but they threaten our communities.
494	Donald Trump	Nearly 100 percent of heroin in the United States enters though the southern border, along with roughly 90 percent of cocaine, the majority of meth and a substantial portion of the ultra lethal fentanyl killing a youth drug, fentanyl -- the worst.
495	Donald Trump	These drugs kill more than 70,000 Americans every single year.
496	Donald Trump	Last year alone, our brave ICE officers who they want to get rid of by the way, these are tough, great, strong patriots.
497	Donald Trump	We need strength, arrested more than 127,000.
498	Donald Trump	Think of that, 127,000-- Aliens- With criminal records, including those charged or convicted of 48,000 assaults, 12,000 sex crimes and 1,800 homicides.
499	Donald Trump	They want to get rid of them, let's get rid of ICE.
500	Donald Trump	What are these people thinking?
501	Donald Trump	That's why you have to have Patrick Morrisey and Carol.
502	Donald Trump	You have to vote them in on Tuesday.
503	Donald Trump	You have to do it.
